ref_consultation,org_acronyme,reference,type_procedure,type_procedure_abbrev,categorie,objet,acheteur,lieu_execution,date_publication,date_limite,statut,url
863549,b5j,57/2024/ALEM,Appel d'offres ouvert,AOO,Travaux,Travaux d'entretien de la cité des logements locatifs ALEM à El Hajeb,AGENCE DE LOGEMENTS ET D'EQUIPEMENTS MILITAIRES,EL-HAJEB,03/01/2025,28/01/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863549&orgAcronyme=b5j
863552,h5r,09/2024,Appel d'offres ouvert,AOO,Services,LOCATION DE L'ABATTOIR COMMUNALE DE LA COMMUNE OULED M'RAH,Commune urbaine de OULAD M'RAH,Province de Settat,02/01/2025,24/01/2025 12:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863552&orgAcronyme=h5r
863556,d4q,3/DCDB/.2024,Appel d'offres ouvert,AOO,Services,Etude d’élaboration du Plan Climat Territorial de la Région Rabat-Salé-Kénitra pour le compte de la Direction Du Climat et de la Diversité Biologique relevant du Département du Développement Durable».,MINISTÈRE DE LA TRANSITION ENERGÉTIQUE ET DU DÉVELOPPEMENT DURABLE – DÉPARTEMENT DU DÉVELOPPEMENT DURABLE,RABAT,02/01/2025,04/02/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863556&orgAcronyme=d4q
863557,q9t,16/2024/MS/CHPMEM,Appel d'offres ouvert,AOO,Fournitures,"L’achat d’oxygène médical pour (l’Hôpital Mohammed V, l’Hôpital Moulay Ismail, l’Hôpital Sidi Said, l’Hôpital Pagnon et le centre régional d’oncologie) relevant du CHP MEKNES.",CENTRE HOSPITALIER PREFECTORAL MEKNES EL MENZEH,MEKNES,09/01/2025,06/02/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863557&orgAcronyme=q9t
863560,f8y,01/2025/CT,Appel d'offres ouvert,AOO,Services,ETUDES DE FAISABILITE TECHNICO-ECONOMIQUE ET FINANCIERE PREALABLE AU LANCEMENT DE L'APPELE D'OFFRE POUR LA GISTION DU SERVICE DE TRANSPORT PUBLIC PAR AUTOBUS DANS LE PERIMETRE DE LA COMMUNE DE TAOURIRT ET SES ENVIRONS,Commune urbaine de TAOURIRT,TAOURIRT,07/01/2025,04/02/2025 10:30,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863560&orgAcronyme=f8y
863562,h5r,03S/LAG/2024,Appel d'offres ouvert simplifié,AOS,Services,la gestion délégué de l’abattoir Communal de LAGFAF.,COMMUNE DE LAGFAF,KHOURIBGA,02/01/2025,14/01/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863562&orgAcronyme=h5r
863568,j8k,200/2024,Appel d'offres ouvert,AOO,Travaux,TRAVAUX DU RESEAU TELEPHONIQUE DU LOTISSEMENT JNANE ZAITOUNE TR 2 A OUED JDIDA COMMUNE D’OUED JDIDA PREFECTURE DE MEKNES,SOCIETE AL OMRANE FES MEKNES,MEKNES,02/01/2025,29/01/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863568&orgAcronyme=j8k
863575,w6x,AOO/PM/2024/3374,Appel d'offres ouvert,AOO,Travaux,TRAVAUX DE FLUIDES A L’HOTEL AL HOCEIMA BAY,MADAEF,AL HOCEIMA,02/01/2025,20/01/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863575&orgAcronyme=w6x
863581,o8p,aoo01/2025SH,Appel d'offres ouvert,AOO,Services,Actualisation de l’étude géotechnique de renforcement de la RN1 entre le PK 1544 et le PK 1878 sur 334 Km. Région de Laâyoune Sakia El Hamra,DIRECTEUR REGIONAL DE L'EQUIPEMENT ET DU TRANSPORT ET DE LA LOGISTIQUE ET DE L EAU LAAYOUNE,LAAYOUNE,12/01/2025,10/02/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863581&orgAcronyme=o8p
863588,p1v,01/2025,Appel d'offres ouvert,AOO,Travaux,TRAVAUX MISE A NIVEAU CENTRE DE LA COMMUNE SIDI CHIKER ET SOUS ANEXE MHIRIGA -PROVINCE DE YOUSSOUFIA-,Commune SIDI CHIKER,YOUSSOUFIA,02/01/2025,24/01/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863588&orgAcronyme=p1v
863591,d4q,44/DAM/S/2024,Appel d'offres ouvert,AOO,Services,MISE A DISPOSITION DU PERSONNEL D'INTERIM,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,RABAT,03/01/2025,18/02/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863591&orgAcronyme=d4q
863593,i1t,01/2025,Appel d'offres ouvert,AOO,Services,LOCATION PAR APPEL D’OFFRE PUBLIC DES ‎BOUTIQUES COMMERCIALES A DAR ‎GUEDDARI ‎,Commune urbaine de DAR GUEDDARI,SIDI KACEM,08/01/2025,30/01/2025 09:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863593&orgAcronyme=i1t
863595,o8p,010/25/AOO/ONDA,Appel d'offres ouvert,AOO,Fournitures,Mise en place d’une infrastructure à clés publiques et chiffrement des courriers électroniques et une solution de sauvegarde et de chiffrement des postes de l'ONDA. Tranche ferme : Mise en place des solutions Tranche conditionnelle : Prestations de maintenance des solutions,OFFICE NATIONAL DES AEROPORTS,CASABLANCA,06/01/2025,30/01/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863595&orgAcronyme=o8p
863597,q9t,27/2024/CHP,Appel d'offres ouvert simplifié,AOS,Services,La remise en état de fonctionnement et La maintenance préventive et corrective du scanner installé à l’unité de radiologie du Centre Hospitalier Provincial de Taza à la province de TAZA.,CENTRE HOSPITALIER PROVINCIAL DE TAZA,TAZA,02/01/2025,15/01/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863597&orgAcronyme=q9t
863639,g3h,426/2024/SRMCS,Appel d'offres ouvert,AOO,Travaux,Travaux de déviation des réseaux d’eau potable impactés par l’aménagement de la voie RP3304,SOCIETE REGIONALE MULTISERVICES CASABLANCA - SETTAT SA,BENSLIMANE,02/01/2025,28/01/2025 09:30,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863639&orgAcronyme=g3h
863652,d0q,9/2024/CSYBZ,Appel d'offres ouvert,AOO,Travaux,Travaux d’alimentation en eau potable par borne fontaine des douars de la commune Sidi Yahya Beni Zeroual.,Commune rurale de S. YAHIA BNI ZEROUAL,TAOUNATE,02/01/2025,24/01/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863652&orgAcronyme=d0q
863731,l1f,03/RTTA/2025,Appel d'offres ouvert simplifié,AOS,Services,"L’étude technique et suivi des travaux relatifs à la construction / réhabilitation des bâtiments d'occupation du projet ""SLEC"" Service Local Energie Construction dans la Région Tanger-Tétouan-Al Hoceima.",REGION de TANGER-TETOUAN,TANGER-ASSILAH,02/01/2025,16/01/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863731&orgAcronyme=l1f
863734,l1f,04/RTTA/2025,Appel d'offres ouvert simplifié,AOS,Services,Frais de formation se rapportant au renforcement des capacités institutionnelles des autorités locales et autres acteur publics dans le cadre du projet SLEC,REGION de TANGER-TETOUAN,TANGER-ASSILAH,02/01/2025,16/01/2025 12:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863734&orgAcronyme=l1f
863735,l1f,05/RTTA/2025,Appel d'offres ouvert simplifié,AOS,Services,Frais de formation pour le renforcement des compétences des professionnelles de services et produits écologiques dans le cadre du projet SLEC,REGION de TANGER-TETOUAN,TANGER-ASSILAH,02/01/2025,16/01/2025 13:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863735&orgAcronyme=l1f
863740,q1s,8/2025/DGR,Appel d'offres ouvert,AOO,Services,"Assistance technique pour étude, supervision et contrôle des fournitures et des travaux de remise en état des équipements et ouvrages hydro-agricoles aux provinces de Kenitra, Sidi Kacem et Sidi Slimane.",OFFICE REGIONAL DE MISE EN VALEUR AGRICOLE D'EL GHARB,Province de Sidi Kacem,03/01/2025,28/01/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863740&orgAcronyme=q1s
863743,q1s,10/2025/DDA,Appel d'offres ouvert,AOO,Fournitures,Fourniture et livraison de matériels agricoles divers pour le compte de l’Office Régionale de Mise en Valeur Agricole du Gharb à Sidi Kacem en deux lots,OFFICE REGIONAL DE MISE EN VALEUR AGRICOLE D'EL GHARB,Province de Sidi Kacem,03/01/2025,28/01/2025 10:30,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863743&orgAcronyme=q1s
863744,h5r,01/2025,Appel d'offres ouvert,AOO,Services,"la gestion délégué du souk had old fennane et ses composantes, Commune Ouled Fennane cercle d’Oued-Zem caïdat des Smaala Province de Khouribga, au titre des années : 2025-2026-2027-2028.",Commune rurale de OULAD FENNANE,KHOURIBGA,02/01/2025,10/02/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863744&orgAcronyme=h5r
863746,q1s,01/2025/ITSAZ,Appel d'offres ouvert,AOO,Services,"Prestations de restauration collective des élèves de l’internat de l’Institut des Techniciens Spécialisés en Agriculture de Zraib, (1ère tranche).",DIRECTEUR INSTITUT TECHNIQUE AGRICOLE ZRAIB BERKANE,BERKANE,08/01/2025,05/02/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863746&orgAcronyme=q1s
863755,o8p,TMPA_AO_142_24,Appel d'offres ouvert,AOO,Services,REALISATION DES PRESTATIONS D’ASSISTANCE FONCTIONNELLE APPLICATIVE POUR LE COMPTE DE TMPA,AGENCE SPECIALE TANGER MEDITERRANEE / TANGER MED PORT AUTHORITY,TANGER-ASSILAH,02/01/2025,23/01/2025 16:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863755&orgAcronyme=o8p
863757,o8p,TMPA_AO_138_24,Appel d'offres ouvert,AOO,Travaux,TRAVAUX DE FOURNITURE ET D'INSTALLATION D'UNE CLOTURE INCLINÉE POUR LE RENFORCEMENT DE LA SÉCURITÉ DE LA CLOTURE HAUTE SÉCURITÉ DU COMPLEXE PORTUAIRE DE TANGER MED,AGENCE SPECIALE TANGER MEDITERRANEE / TANGER MED PORT AUTHORITY,TANGER-ASSILAH,02/01/2025,27/01/2025 16:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863757&orgAcronyme=o8p
863761,q9t,12/2024/CHPMIDELT,Appel d'offres ouvert simplifié,AOS,Services,"La Maintenance Préventive, Curative Et La Mise A Niveau, Y Compris Le Changement De Toutes Les Pieces De Rechange Et Les Accessoires Des Automates Installes Au Service De Laboratoire Du Centre Hospitalier Provincial De Midelt En Deux Lots Séparés : Lot n°01 : Maintenance Préventive Et Curative De L’automate MINDRAY C3510, MINDRAY H50p ET MINDRAY Bs-430 Lot n°02 : Maintenance Préventive Et Curative De L’automate MACCURA F580.",Centre Hospitalier Provincial de Midelt,MIDELT,09/01/2025,06/02/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863761&orgAcronyme=q9t
863763,s3d,22/2024/SONARGES,Appel d'offres ouvert,AOO,Services,ETUDE POUR LA REFONTE DU SYSTEME TARIFAIRE DES INFRASRCUTURES SPORTIVES GEREES PAR LA SONARGES,SOCIETE NATIONALE DE REALISATION ET DE GESTION DES ÉQUIPEMENTS SPORTIFS,MAROC,02/01/2025,28/01/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863763&orgAcronyme=s3d
863772,j0w,1/2025/Menara,Appel d'offres ouvert,AOO,Fournitures,Achat des denrées alimentaires en faveur des indigents,Arrondissement MENARA,Préfecture de Marrakech Menara,10/01/2025,04/02/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863772&orgAcronyme=j0w
863785,q1s,1/2025/ITSHM,Appel d'offres ouvert simplifié,AOS,Services,": PRESTATION DE SERVICES POUR LA RESTAURATION DES ELEVES, STAGIAIRES, DE L’INSTITUT DES TECHNICIENS SPECIALISES EN HORTICULTURE DE MEKNES",DIRECTEUR DE L'INSTITUT TECHNIQUE D'HORTICULTURE MEKNES,MEKNES,02/01/2025,16/01/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863785&orgAcronyme=q1s
863810,z9k,06/2024,Appel d'offres ouvert,AOO,Travaux,Travaux de protection du centre FARYATA à la commune de TAGHZIRT contre les inondations,Commune rurale de TAGHZIRT,MAROC,02/01/2025,28/01/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863810&orgAcronyme=z9k
863812,g8e,CA/01/2025,Consultation architecturale ouverte,CONSA,Services,ETUDE ARCHITECTURALE ET SUIVI DES TRAVAUX DE CONSTRUCTION D’UN LYCEE COLLEGIAL ET INTERNAT A LA COMMUNE TERRITORIALE TISQI AINSI QUE DES INFRASTRUCTURES SCOLAIRES SIS A LA PROVINCE D’AZILAL.,AGENCE REGIONALE D'EXECUTION DES PROJETS DE LA REGION BENI MELLAL- KHENIFRA,AZILAL,02/01/2025,28/01/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863812&orgAcronyme=g8e
863814,q1s,01/2025/ITSAL,Appel d'offres ouvert,AOO,Services,prestation de service de restauration des élèves de l’Institut des Techniciens Spécialisés en Agriculture de Larache au titre de l’exercice 2025. Lot unique.,DIRECTEUR DE L'INSTITUT TECHNIQUE AGRICOLE LARACHE,LARACHE,13/01/2025,28/01/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863814&orgAcronyme=q1s
863815,f9f,02/SF/2025,Appel d'offres ouvert,AOO,Fournitures,"Vente d’objets, mobiliers et matériaux hors service appartenant à la Commune d’Ouarzazate à savoir: 1- Lot N° 1 : Poteaux en fer: 2- Lot N° 2 :Divers 3- Lot N° 3 : Chargeuse sur pneus",Commune urbaine de OUARZAZATE,OUARZAZATE,08/01/2025,04/02/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863815&orgAcronyme=f9f
863818,a1z,AA/11/2024,Appel d'offres ouvert simplifié,AOS,Travaux,TRAVAUX D AMENAGEMENT DES ESPACES VERTS DE L ARRONDISSEMENT ANFA,Arrondissement ANFA,CASABLANCA,04/01/2025,15/01/2025 12:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863818&orgAcronyme=a1z
863827,l1f,01/2025,Appel d'offres ouvert simplifié,AOS,Fournitures,Achat de produits alimentaires à usage humain au profit de l’Arrondissement Souani -Commune de Tanger / Préfecture Tanger Asilah.,Arrondissement de CHARF-SOUANI,TANGER-ASSILAH,09/01/2025,23/01/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863827&orgAcronyme=l1f
863828,g3h,01/2025/S2A,Appel d'offres ouvert simplifié,AOS,Services,"ETUDES TOPOGRAPHIQUES DES TRAVAUX DE REQUALIFICATION DES QUARTIERS AL QODS, HAY MOHHAMADI ET ABARAZE.",Société de Développement Local Agadir Souss Massa Aménagement SA,MAROC,02/01/2025,13/01/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863828&orgAcronyme=g3h
863829,g3h,02/2025/S2A,Appel d'offres ouvert simplifié,AOS,Services,REALISATION DES ETUDES GEOTECHNIQUES DES TRAVAUX DE REQUALIFICATION DES QUARTIERS DE LA VILLE D’AGADIR – TRANCHE 3 ET TRANCHE 4,Société de Développement Local Agadir Souss Massa Aménagement SA,MAROC,02/01/2025,13/01/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863829&orgAcronyme=g3h
863830,g3h,03/2025/S2A,Appel d'offres ouvert simplifié,AOS,Services,"ÉTUDES TECHNIQUES DES TRAVAUX DE REQUALIFICATION DES QUARTIERS AL QODS, HAY MOHAMMADI ET ABARAZE.",Société de Développement Local Agadir Souss Massa Aménagement SA,MAROC,02/01/2025,13/01/2025 12:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863830&orgAcronyme=g3h
863834,m8x,02/2025/C.TT,Appel d'offres ouvert,AOO,Travaux,"Travaux d’aménagement de quatre terrains de proximité au quartier AIN RAHMA, quartier Administratif, quartier BIR ANZARANE et quartier AL QODS à la ville de Tan-Tan",Commune urbaine de TAN-TAN,TAN-TAN,06/01/2025,28/01/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863834&orgAcronyme=m8x
863837,j0w,06/2025/CM,Appel d'offres ouvert,AOO,Services,Exécution des prestation d’étude et maitrise d’œuvre pour le projet D’aménagement urbain et paysager Des voies structurantes de la ville de Marrakech,Commune urbaine de MARRAKECH,MARRAKECH,10/01/2025,05/02/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863837&orgAcronyme=j0w
863839,d4q,178DR5/2024,Appel d'offres ouvert,AOO,Travaux,"Travaux d’entretien des réseaux de distribution des centres : Imouzzer Kandar, Ain Cheggag, Aghbalou Akourar , El Menzel, Ouled M’koudou, Ribat El Kheir, Adrej et Tazouta – Province de SEFROU -",OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,SEFROU,03/01/2025,28/01/2025 09:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863839&orgAcronyme=d4q
863841,d4q,173/2025/DR5,Appel d'offres ouvert,AOO,Travaux,Renouvellement des équipements de pompage d'eau brute au niveau de la prise sur barrage Al Wahda,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,TAOUNATE,03/01/2025,06/01/2025 10:50,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863841&orgAcronyme=d4q
863842,g3h,14/2024,Appel d'offres ouvert simplifié,AOS,Services,LA MAINTENANCE ET L’ENTRETIEN DES STANDARDS TELEPHONIQUES (PIECES ET MAIN D’ŒUVRE) INSTALLES AU : – SIEGE DE LA PREFECTURE DE POLICE DE TETOUAN–COMMISSARIAT DE CIRCONSCRIPTION FNIDEQ RELEVANT DE LA PREFECTURE DE POLICE DE TETOUAN (lot unique).,CHEF DE LA SURETE DE TETOUAN,MAROC,03/01/2025,20/01/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863842&orgAcronyme=g3h
863843,o8p,006/25/AOO/ONDA,Appel d'offres ouvert,AOO,Services,Prestation d’enseignement de cours de techniques de communication en langue française et cours de français au profit des élèves de l’Académie Internationale Mohammed VI de l'Aviation Civile,OFFICE NATIONAL DES AEROPORTS,NOUACEUR,03/01/2025,28/01/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863843&orgAcronyme=o8p
863846,p8x,01/CHT/2025,Appel d'offres ouvert simplifié,AOS,Services,PRESTATIONS D'IMPRESSION DES GUIDES ET DOCUMENTS D’ORIENTATION PEDAGOGIQUE DESTINES AUX ETABLISSEMENTS DE L'ENSEIGNEMENT SECONDAIRE COLLEGIAL ET QUALIFIANT RELEVANT DE LA DIRECTION PROVINCIALE DE L’ARFF SOUSS MASSA A CHTOUKA AIT BAHA. (EN LOT UNIQUE).,DIRECTION PROVINCIALE DE L’EDUCATION NATIONALE DE CHTOUKA AIT BAHA,CHTOUKA-AIT BAHA,03/01/2025,14/01/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863846&orgAcronyme=p8x
863847,o8p,34/DPJR/ANP/2024,Appel d'offres ouvert,AOO,Travaux,TRAVAUX D'ENTRETIEN ET DE MAINTENANCE DES ESPACES VERTS AU PORT DE JORF LASFAR,AGENCE NATIONALE DES PORTS / DIRECTION DU PORT DE JORF LASFAR ET REGION,EL JADIDA,03/01/2025,04/02/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863847&orgAcronyme=o8p
863851,q1s,04/2025,Appel d'offres ouvert simplifié,AOS,Services,l’abonnements d’accès aux bases de données en lignes offrant des services d’authentification et de certification électronique et moyens de cryptages y afférent pour le compte de l’Office National de Sécurité Sanitaire des produits Alimentaires– Lot unique,OFFICE NATIONAL DE SECURITE SANITAIRE DES PRODUITS ALIMENTAIRES,RABAT,03/01/2025,21/01/2025 10:30,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=863851&orgAcronyme=q1s
