ref_consultation,org_acronyme,lot_numero,lot_intitule,categorie,description,estimation_ttc,caution_provisoire,qualifications,agrements,variante,reserve_pme
862622,g3h,1,Lot n°1 : Pièces de branchements eau potable,Fournitures,"FOURNITURE DU MATERIEL, PIECES ET ACCESSOIRES DES RESEAUX D’EAU POTABLE Lot n°1 : Pièces de branchements eau potable",407820.0,4400.0,,,True,False
862622,g3h,2,Lot n°2 : Pièces de Réparation et de Raccordement,Fournitures,"FOURNITURE DU MATERIEL, PIECES ET ACCESSOIRES DES RESEAUX D’EAU POTABLE Lot n°2 : Pièces de Réparation et de Raccordement",793500.0,8600.0,,,True,False
862622,g3h,3,Lot n°3 : Pièces de Voirie,Fournitures,"FOURNITURE DU MATERIEL, PIECES ET ACCESSOIRES DES RESEAUX D’EAU POTABLE Lot n°3 : Pièces de Voirie",468000.0,5000.0,,,True,False
862622,g3h,4,Lot n°4 : Accessoires du réseau d'eau potable,Fournitures,"FOURNITURE DU MATERIEL, PIECES ET ACCESSOIRES DES RESEAUX D’EAU POTABLE Lot n°4 : Accessoires du réseau d'eau potable",366000.0,4000.0,,,True,False
862622,g3h,5,Lot n°5 : Robinetteries et Protections,Fournitures,"FOURNITURE DU MATERIEL, PIECES ET ACCESSOIRES DES RESEAUX D’EAU POTABLE Lot n°5 : Robinetteries et Protections",357600.0,3900.0,,,True,False
862623,d4q,1,,Travaux,,9999600.0,100000.0,,,False,False
862626,d4q,1,,Services,,1080000.0,10800.0,,,False,False
862631,d4q,1,,Services,,345600.0,3456.0,,,False,True
862639,f9f,1,,Travaux,,400100.4,8000.0,,,False,False
862643,g3h,1,,Services,,1512000.0,15120.0,,,False,False
862647,d4q,1,,Fournitures,,2160960.0,21609.0,,,False,False
862651,x6c,1,,Fournitures,,600000.0,9000.0,,,False,False
862654,x6c,1,,Travaux,,413940.0,6200.0,,,False,True
862655,d4q,1,,Travaux,,2400000.0,24000.0,Equipement / I- Equipements hydromecaniques - Traitement d'eau potable - Automatisme / I.8- Travaux d'installation d'équipements d'épuration des eaux usées / Classe 4,,False,False
862656,f9f,1,,Travaux,,400076.4,8000.0,,,False,False
862662,d4q,1,,Travaux,,720000.0,7200.0,,,False,False
862665,j8k,1,,Travaux,,12565724.35,190000.0,Habitat / 2 Travaux De Voirie / 2.2 Sans objet. / Classe 4 Equipement / B- Travaux routiers et voirie urbaine / B.6- Assises traitées et enrobés à chaud / Classe 2,,False,True
862675,g3h,1,,Fournitures,,800868.0,9500.0,,,True,False
862676,d4q,1,,Fournitures,,375600.0,3756.0,,,False,False
862677,q9t,1,,Services,,151232.64,3000.0,,,False,True
862680,d4q,1,,Travaux,,720000.0,7200.0,,,False,True
862687,i1t,1,,Services,,165000.0,3000.0,,,False,False
862688,g3h,1,,Travaux,,32223858.0,349000.0,,,True,False
862691,g3h,1,,Services,,426000.0,5000.0,,,False,False
862707,q0x,1,,Fournitures,,0.0,10800.0,,,False,True
862709,t5y,1,,Services,,35694000.0,0.0,,,False,False
862740,u6i,1,,Fournitures,,6936792.0,100000.0,,,False,False
862743,o4d,1,,Services,,96000.0,1500.0,,,False,False
862760,u6i,1,,Fournitures,,1150000.0,10000.0,,,False,False
862761,m1w,1,,Services,,6009000.0,120100.0,,,False,False
862764,o4d,1,,Services,,769045.2,12000.0,,,False,False
862775,o8p,1,,Fournitures,,0.0,0.0,,,False,False
862778,q9t,1,,Fournitures,,7200000.0,140000.0,,,False,False
862783,u6i,1,,Services,,706200.0,10000.0,,,False,False
862791,j8k,1,,Travaux,,13403634.0,210000.0,,,False,False
862802,z9k,1,,Services,,160000.0,20000.0,,,False,True
862807,o3f,1,,Services,,720000.0,10000.0,,,False,False
862811,d4q,1,,Travaux,,11400000.0,114000.0,,,False,False
862824,g8e,1,,Travaux,,119378649.48,1700000.0,"Equipement / J- Electricite / J.1- Travaux d'installation électrique pour usage interne / Classe 1 Equipement / J- Electricite / J.2- Travaux d'installation des équipements électriques et d'automatisme / Classe 1 Equipement / J- Electricite / J.3- Travaux d’installation électrique de plaques solaires / Classe 1 Equipement / J- Electricite / J.5- Réalisation de réseaux de branchement électrique basse tension / Classe 1 Equipement / J- Electricite / J.6- Réalisation de réseau électrique MT et transformation MT-BT et réseaux basse tension / Classe 1 Equipement / K- Courants faibles, traitement acoustique et audio-visuel / K.2- Équipements audio-visuels / Classe 1 Equipement / K- Courants faibles, traitement acoustique et audio-visuel / K.4- Gestion technique centralisée / Classe 1 Equipement / K- Courants faibles, traitement acoustique et audio-visuel / K.6- Pré-câblage et réseau informatique / Classe 1 Equipement / K- Courants faibles, traitement acoustique et audio-visuel / K.7- Détection et protection incendie et extinction automatique / Classe 1 Equipement / K- Courants faibles, traitement acoustique et audio-visuel / K.5- Contrôle d'accès / Classe 1",,False,False
862841,u6i,1,,Fournitures,,1500000.0,28000.0,,,False,False
862842,q1s,1,,Travaux,,1442796.0,25000.0,Equipement / A- Construction / A.2- Travaux courants en béton armé-maçonnerie pour bâtiment / Classe 4,,False,False
862844,o8p,1,,Services,,12000000.0,30000.0,,,False,False
862845,f9f,1,,Services,,720000.0,14400.0,,,False,True
862846,o8p,1,,Travaux,,6592256.4,100000.0,Equipement / A- Construction / A.2- Travaux courants en béton armé-maçonnerie pour bâtiment / Classe 3,,False,False
862865,u6i,1,Appareils de mesure,Fournitures,Appareils de mesure,514800.0,10000.0,,,False,False
862865,u6i,2,Matériel optique,Fournitures,Matériel optique,122400.0,2000.0,,,False,False
862865,u6i,3,Raceway,Fournitures,Raceway,462000.0,9000.0,,,False,False
862866,u6i,1,,Services,,3460000.0,50000.0,,,False,False
862867,u6i,1,,Travaux,,1297962.0,25000.0,,,False,True
862868,u6i,1,traitement des déchets dangereux et ménagers et nettoyage des locaux évacués au niveau de l’administration de l’INRH sise 02 Rue Tiznit Casablanca,Services,traitement des déchets dangereux et ménagers et nettoyage des locaux évacués au niveau de l’administration de l’INRH sise 02 Rue Tiznit Casablanca,575040.0,11000.0,,,False,False
862868,u6i,2,"traitement des déchets dangereux au niveau du Centre Régional de l’INRH à Casablanca, sise 02 Bd Sidi Abderrahmane Ain Diab Casablanca",Services,"traitement des déchets dangereux au niveau du Centre Régional de l’INRH à Casablanca, sise 02 Bd Sidi Abderrahmane Ain Diab Casablanca",107280.0,2000.0,,,False,False
862869,u6i,1,Broyeur,Fournitures,Broyeur,462000.0,9000.0,,,False,False
862869,u6i,2,Skid Membranaire,Fournitures,Skid Membranaire,2640000.0,50000.0,,,False,False
862869,u6i,3,unité de séchage,Fournitures,unité de séchage,3432000.0,0.0,,,False,False
862873,f9f,1,,Services,,500000.0,10000.0,,"D3. Hydraulique urbaine D17- Voirie, réseaux d'assainissement et eau potable D18- Réseaux d'électricité basse et moyenne tension, réseaux téléphoniques et éclairage public",False,True
862876,u6i,1,autoclave,Services,autoclave,720000.0,14000.0,,,False,False
862876,u6i,2,tunnel de congélation,Fournitures,tunnel de congélation,276000.0,5000.0,,,False,False
862876,u6i,3,décanteur à vis,Fournitures,décanteur à vis,348000.0,6000.0,,,False,False
862876,u6i,4,extrudeuse,Fournitures,extrudeuse,960000.0,19000.0,,,False,False
862876,u6i,5,séparateur de la chair,Fournitures,séparateur de la chair,223200.0,4000.0,,,False,False
862876,u6i,6,affineur,Fournitures,affineur,198000.0,3000.0,,,False,False
862876,u6i,7,Operculeuse,Services,Operculeuse,390000.0,7000.0,,,False,False
862878,j0w,1,,Fournitures,,8792229.34,60000.0,,,False,False
862882,d4q,1,,Fournitures,,23976000.0,240000.0,,,False,False
862883,d4q,1,,Travaux,,2399970.0,24000.0,,,True,False
862884,a1t,1,,Travaux,,915006.0,15000.0,,,False,False
862889,d4q,1,,Travaux,,960000.0,9600.0,,,False,False
862893,q1s,1,,Fournitures,,1266.0,900.0,,,False,False
862894,d4q,1,,Services,,500000.0,5000.0,,,False,False
862895,d4q,1,,Fournitures,,150000.0,3000.0,,,False,True
862901,j8k,1,,Travaux,,2963308.8,46000.0,"Habitat / 6 Réseaux Téléphoniques / 6.1 Travaux simples de réseaux téléphoniques (poteaux et câblages). / Classe 4 Equipement / K- Courants faibles, traitement acoustique et audio-visuel / K.8- Travaux de réseaux téléphoniques / Classe 2",,False,False
862902,o8p,1,,Services,,0.0,200000.0,,,False,False
862904,q1s,1,,Services,,806400.0,10000.0,,"D4. Routes, Autoroutes, Transport D5. Ouvrages d'art",False,False
862905,d4q,1,,Travaux,,7723344.0,77300.0,,,False,False
862907,q1s,1,,Fournitures,,177636.6,3500.0,,,False,True
862908,d4q,1,,Travaux,,420000.0,4200.0,,,False,True
862909,j8k,1,,Services,,600000.0,90000.0,,,False,False
862910,j8k,1,,Services,,204000.0,3000.0,,,False,False
862912,j0w,1,place de préparation des poulets,Services,place de préparation des poulets,500.0,2000.0,,,False,False
862912,j0w,12,BOUTIQUES DU CENTRE VENTE DE POULETS,Services,BOUTIQUES DU CENTRE VENTE DE POULETS,500.0,2000.0,,,False,False
862912,j0w,7,BOUTIQUES DU CENTRE VENTE DE POULETS,Services,BOUTIQUES DU CENTRE VENTE DE POULETS,500.0,2000.0,,,False,False
862912,j0w,9,BOUTIQUES DU CENTRE VENTE DE POULETS,Services,BOUTIQUES DU CENTRE VENTE DE POULETS,500.0,2000.0,,,False,False
862915,o8p,1,,Travaux,,0.0,40000.0,,,False,False
862920,j8k,1,,Travaux,,3562548.0,55000.0,Habitat / 2 Travaux De Voirie / 2.3 Travaux d'assainissement de voirie. / Classe 3 Equipement / B- Travaux routiers et voirie urbaine / B.11- Travaux de dallage et bétonnage de la voirie urbaine / Classe 3,,False,False
862921,q9t,1,,Services,,540000.0,9000.0,,,False,False
862922,q1s,1,,Fournitures,,1200000.0,23000.0,,,False,False
862923,d4q,1,,Travaux,,720000.0,7200.0,,,False,False
862924,q1s,1,,Fournitures,,2465000.0,45000.0,,,False,False
862927,j0w,1,,Services,,600.0,2000.0,,,False,False
862928,q1s,1,,Services,,2227068.48,30000.0,,,False,False
862929,j0w,1,,Services,,1000.0,2000.0,,,False,False
862931,j0w,1,,Services,,180000.0,5000.0,,,False,False
862936,d4q,1,,Travaux,,85000.0,3000.0,,,False,True
862945,m1w,1,,Services,,1860000.0,37000.0,,,False,False
862946,q1s,1,,Services,,199128.0,3500.0,,,False,True
862951,d4q,1,,Travaux,,200000.0,3000.0,,,False,True
862954,j8k,1,,Travaux,,2898158.4,50000.0,Equipement / J- Electricite / J.4- Travaux d'éclairage public / Classe 3 Equipement / J- Electricite / J.6- Réalisation de réseau électrique MT et transformation MT-BT et réseaux basse tension / Classe 3,,False,False
862969,d4q,1,,Travaux,,500000.0,5000.0,,,False,True
862981,d4q,1,,Services,,488000.0,4900.0,,,False,True
862983,a1t,1,,Travaux,,6268254.0,125000.0,,,False,False
862985,p1v,1,,Services,,1100000.0,1265100.0,,,False,True
862988,p1v,1,,Services,,110000.0,145250.0,,,False,True
862991,g3h,1,,Travaux,,6000000.0,120000.0,Equipement / A- Construction / A.1- Travaux de fouilles à l’air libre / Classe 3 Equipement / A- Construction / A.2- Travaux courants en béton armé-maçonnerie pour bâtiment / Classe 3,,False,False
862997,d4q,1,,Services,,107400.0,3000.0,,,False,True
863001,d4q,1,,Travaux,,885600.0,8900.0,,,False,True
863002,d4q,1,,Services,,1199040.0,12000.0,,,False,True
863005,a1z,1,,Services,,996000.0,18000.0,,"D17- Voirie, réseaux d'assainissement et eau potable",False,False
863006,q0x,1,,Travaux,,975744.0,15000.0,,,False,True
863008,j8k,1,,Services,,1997940.0,10000.0,,,False,False
863012,q1s,1,,Services,,240000.0,3600.0,,,False,True
863016,d4q,1,,Travaux,,504000.0,5100.0,,,False,False
863017,d4q,1,,Fournitures,,0.0,20000.0,,,False,False
863027,d4q,1,,Travaux,,3000000.0,30000.0,,,False,False
863028,q0x,1,,Travaux,,748260.0,10000.0,Equipement / J- Electricite / J.3- Travaux d’installation électrique de plaques solaires / Classe 4 Equipement / J- Electricite / J.4- Travaux d'éclairage public / Classe 4,,False,True
863029,o8p,1,,Travaux,,12010716.0,100000.0,Equipement / A- Construction / A.5- Travaux d’aménagement et de réhabilitation de bâtiments / Classe 2,,False,False
863031,f9f,1,,Services,,24000000.0,0.0,,,False,True
863042,f8y,1,,Services,,1200000.0,100000.0,,,False,False
863047,o8p,1,,Fournitures,,0.0,0.0,,,False,False
863058,g3h,1,,Travaux,,16654226.4,255000.0,,,True,False
863060,h5r,1,,Services,,1794985.32,34000.0,,,False,False
863063,o8p,1,Prestations de contrôle extérieur topographique • Lot 1 : Kenitra (Base maintenance/Sidi Ichou)- Ain Sbaa,Services,,21120000.0,264000.0,,,False,False
863063,o8p,2,Prestations de contrôle extérieur topographique • Lot 2 : Ain Sbaa-Nouaceur,Services,,13620000.0,150000.0,,,False,False
863063,o8p,3,Prestations de contrôle extérieur topographique • Lot 3 : Nouaceur-Marrakech,Services,,19476000.0,243450.0,,,False,False
863066,p8x,1,,Services,,60000.0,0.0,,D14- Calcul de structures pour bâtiments à tous usages D15- Courant fort et courant faible pour bâtiments à tous usages D16- Réseaux des fluides pour bâtiments à tous usages,False,False
863071,d4q,1,,Travaux,,510000.0,5100.0,,,False,False
863077,d4q,1,,Fournitures,,1200000.0,12000.0,,,False,True
863081,d4q,1,,Travaux,,1500000.0,15000.0,,,False,True
863082,g3h,1,,Travaux,,15174000.0,200000.0,,,False,False
863087,g8e,1,,Services,,672000.0,10000.0,,D14- Calcul de structures pour bâtiments à tous usages D15- Courant fort et courant faible pour bâtiments à tous usages D16- Réseaux des fluides pour bâtiments à tous usages,False,False
863091,g8e,1,,Services,,336000.0,5000.0,,,False,False
863092,g8e,1,,Services,,4200000.0,60000.0,,"D14- Calcul de structures pour bâtiments à tous usages D15- Courant fort et courant faible pour bâtiments à tous usages D16- Réseaux des fluides pour bâtiments à tous usages D17- Voirie, réseaux d'assainissement et eau potable",False,False
863096,d4q,1,,Travaux,,2000000.0,20000.0,,,False,True
863098,d0q,1,,Services,,70000.0,10000.0,,,False,False
863101,d4q,1,,Services,,489600.0,4900.0,,,False,True
863102,d4q,1,,Travaux,,2400000.0,24000.0,,,False,True
863104,d4q,1,,Travaux,,1400000.0,14000.0,,,False,True
863106,d4q,1,,Travaux,,300000.0,3000.0,,,False,True
863116,m8x,1,,Services,,538800.0,8000.0,Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DES STRUCTURES METALLIQUES / Classe 2 Laboratoires / CONTROLE DE QUALITE / CONTROLE DES EQUIPEMENTS ELECTRO-MECANIQUES ET HYDRO-MECANIQUES / Classe 2,,False,False
863125,o8p,1,,Travaux,,4180716.0,80000.0,Equipement / A- Construction / A.2- Travaux courants en béton armé-maçonnerie pour bâtiment / Classe 3,,False,False
863126,d4q,1,,Travaux,,11544000.0,200000.0,,,False,False
863131,d4q,1,,Travaux,,19200000.0,192000.0,,,False,False
863132,o8p,1,fourniture du Matériel sous station haute tension,Fournitures,fourniture du Matériel sous station haute tension,575109.6,7500.0,,,True,False
863132,o8p,2,"Fourniture de matériel sous station basse tension, boulonnerie et accessoires",Fournitures,"Fourniture de matériel sous station basse tension, boulonnerie et accessoires",1829964.0,15000.0,,,True,False
863132,o8p,3,Câbleries,Fournitures,Câbleries,243000.0,0.0,,,True,False
863132,o8p,4,Instruments et outils de contrôle,Fournitures,Instruments et outils de contrôle,476400.0,0.0,,,True,False
863136,d4q,1,,Travaux,,7000000.0,70000.0,,,False,False
863148,o8p,1,,Services,,2820000.0,30000.0,,"D14- Calcul de structures pour bâtiments à tous usages D15- Courant fort et courant faible pour bâtiments à tous usages D16- Réseaux des fluides pour bâtiments à tous usages D17- Voirie, réseaux d'assainissement et eau potable",False,False
863151,j8k,1,,Travaux,,30843732.0,460000.0,Habitat / 2 Travaux De Voirie / 2.2 Sans objet. / Classe 6 Equipement / B- Travaux routiers et voirie urbaine / B.6- Assises traitées et enrobés à chaud / Classe 1,,False,False
863176,q0x,1,,Fournitures,,274000.0,2000.0,,,False,False
863182,z9k,1,,Services,,300000.0,0.0,,,False,True
863183,o8p,1,,Travaux,,30641268.0,480000.0,Equipement / A- Construction / A.2- Travaux courants en béton armé-maçonnerie pour bâtiment / Classe 2,,False,False
863184,g8e,1,,Services,,480000.0,9000.0,,,False,False
863186,o4d,1,,Services,,3509640.0,53000.0,,,False,False
863192,h5r,1,,Services,,13950.0,10000.0,,,False,False
863203,g8e,1,,Services,,832919.11,16000.0,,,False,False
863215,a1z,1,,Travaux,,1167180.0,20000.0,Equipement / A- Construction / A.5- Travaux d’aménagement et de réhabilitation de bâtiments / Classe 4,,False,False
863218,l1f,1,,Travaux,,1240704.0,18000.0,Equipement / A- Construction / A.5- Travaux d’aménagement et de réhabilitation de bâtiments / Classe 4,,False,False
863222,o8p,1,,Travaux,,25095681.6,350000.0,Equipement / A- Construction / A.2- Travaux courants en béton armé-maçonnerie pour bâtiment / Classe 2,,False,False
863273,p8x,1,"-Lot n° 01 : Etudes Techniques Et Suivi Des Travaux de réhabilitation et d’aménagement de ONZE (11) établissements scolaires primaires pionniers relevant des communes : HDDADA, KENITRA, AMER SEFLIA et MEHDIA. Province de Kénitra.",Services,,60000.0,0.0,,D14- Calcul de structures pour bâtiments à tous usages D15- Courant fort et courant faible pour bâtiments à tous usages D16- Réseaux des fluides pour bâtiments à tous usages,False,False
863273,p8x,2,"-Lot n° 02 : Etudes Techniques Et Suivi Des Travaux de réhabilitation et d’aménagement de ONZE (11) établissements scolaires primaires pionniers relevant des communes : BHARA OULED AYAD, BENMANSOUR, SIDI ALLAL TAZI et SIDI MOHAMED BENMANSOUR. Province de Kénitra",Services,,60000.0,0.0,,D14- Calcul de structures pour bâtiments à tous usages D15- Courant fort et courant faible pour bâtiments à tous usages D16- Réseaux des fluides pour bâtiments à tous usages,False,False
863273,p8x,3,"-Lot n° 03 : Etudes Techniques Et Suivi Des Travaux de réhabilitation et d’aménagement de DIX (10) établissements scolaires primaires pionniers relevant des communes : de CHOUAFAA, AARBOUA, LALLA MIMOUNA, MOULEY BOUSSELHAM, OUED LMAKHAZINE, et SIDI BOUBKER LHAJ. Province de Kénitra.",Services,,60000.0,0.0,,D14- Calcul de structures pour bâtiments à tous usages D15- Courant fort et courant faible pour bâtiments à tous usages D16- Réseaux des fluides pour bâtiments à tous usages,False,False
863273,p8x,4,-Lot n° 04 : Etudes Techniques Et Suivi Des Travaux de réhabilitation et d’aménagement de ONZE (11) établissements scolaires primaires pionniers relevant des communes : KENITRA ET SIDI TAIBI. Province de Kénitra.,Services,,60000.0,0.0,,D14- Calcul de structures pour bâtiments à tous usages D15- Courant fort et courant faible pour bâtiments à tous usages D16- Réseaux des fluides pour bâtiments à tous usages,False,False
863273,p8x,5,- Lot n° 05 : Etudes Techniques Et Suivi Des Travaux de réhabilitation et d’aménagement de HUIT (08) lycées collégiaux pionniers à la commune urbaine de KENITRA. Province de Kénitra.,Services,,70000.0,0.0,,D14- Calcul de structures pour bâtiments à tous usages D15- Courant fort et courant faible pour bâtiments à tous usages D16- Réseaux des fluides pour bâtiments à tous usages,False,False
863273,p8x,6,"- Lot n° 06 : Etudes Techniques Et Suivi Des Travaux de réhabilitation et d’aménagement de ONZE (11) établissements scolaires primaires pionniers relevant des communes : MOGRANE, LMNASRA et OULED SLAMA. Province de Kénitra.",Services,,60000.0,0.0,,D14- Calcul de structures pour bâtiments à tous usages D15- Courant fort et courant faible pour bâtiments à tous usages D16- Réseaux des fluides pour bâtiments à tous usages,False,False
863273,p8x,7,"- Lot n° 07 : Etudes Techniques Et Suivi Des Travaux de réhabilitation et d’aménagement de DIX (10) établissements scolaires primaires pionniers relevant des communes : SOUK LARBAA, SOUK TOULATA et SIDI MOHAMED LAHMER. Province de Kénitra.",Services,,60000.0,0.0,,D14- Calcul de structures pour bâtiments à tous usages D15- Courant fort et courant faible pour bâtiments à tous usages D16- Réseaux des fluides pour bâtiments à tous usages,False,False
863281,g8e,1,LOT N°1 : CONTROLE DE LA QUALITE DES TRAVAUX DE CONSTRUCTION DE QUATRE (4) PETITS BARRAGES DANS LES PROVINCES DE : KHOURIBGA - AZILAL.,Services,LOT N°1 : CONTROLE DE LA QUALITE DES TRAVAUX DE CONSTRUCTION DE QUATRE (4) PETITS BARRAGES DANS LES PROVINCES DE : KHOURIBGA - AZILAL.,2298600.0,42000.0,Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DE TERRASSEMENT ET CHAUSSEES AVEC COUCHE DE ROULEMENT EN REVETEMENT SUPERFICIEL / Classe 1 Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DES PETITS BARRAGES / Classe 1,,False,False
863281,g8e,2,LOT N°2 : CONTROLE DE LA QUALITE DES TRAVAUX DE CONSTRUCTION DE CINQ (5) PETITS BARRAGES DANS LES PROVINCES DE : BENI MELLAL-KHENIFRA.,Services,LOT N°2 : CONTROLE DE LA QUALITE DES TRAVAUX DE CONSTRUCTION DE CINQ (5) PETITS BARRAGES DANS LES PROVINCES DE : BENI MELLAL-KHENIFRA.,2953200.0,59000.0,Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DE TERRASSEMENT ET CHAUSSEES AVEC COUCHE DE ROULEMENT EN REVETEMENT SUPERFICIEL / Classe 1 Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DES PETITS BARRAGES / Classe 1,,False,False
863293,a1t,1,,Fournitures,,160008.0,3200.0,,,False,True
863296,b1d,1,,Fournitures,,1630656.0,32000.0,,,False,False
863300,a1t,1,,Fournitures,,205044.0,4100.0,,,False,True
863306,g3h,1,,Services,,648000.0,6500.0,,,False,True
863312,o4d,1,,Fournitures,,2127600.0,0.0,,,False,False
863313,a1t,1,,Fournitures,,208320.0,4160.0,,,False,True
863314,g3h,1,,Travaux,,2760480.0,41500.0,,,False,True
863317,g3h,1,,Services,,924288.0,13900.0,,,False,False
863320,q0x,1,,Services,,750000.0,15000.0,,"D3. Hydraulique urbaine D5. Ouvrages d'art D7. Travaux maritimes et fluviaux D13. Etudes générales D14- Calcul de structures pour bâtiments à tous usages D19- Etudes d'impact sur l'environnement D20- Géologie, géophysique, hydrologie, hydrogéologie",False,False
863322,a1t,1,,Fournitures,,208200.0,4160.0,,,False,True
863326,g3h,1,,Services,,144000.0,2200.0,,,False,False
863330,a1t,1,,Fournitures,,418800.0,8370.0,,,False,True
863331,g3h,1,,Services,,180000.0,2700.0,,,False,False
863335,g3h,1,,Travaux,,2199480.0,33000.0,,,False,True
863349,o8p,1,,Services,,1252800.0,18000.0,,,False,False
863350,a1t,1,,Fournitures,,174900.0,3400.0,,,False,True
863352,o8p,1,,Travaux,,20603892.0,350000.0,Equipement / A- Construction / A.2- Travaux courants en béton armé-maçonnerie pour bâtiment / Classe 2,,False,False
863354,a1t,1,,Fournitures,,203700.0,4000.0,,,False,True
863355,j8k,1,,Services,,499200.0,8000.0,,D14- Calcul de structures pour bâtiments à tous usages,False,False
863360,a1t,1,,Fournitures,,180000.0,3600.0,,,False,True
863364,p1v,1,,Travaux,,2422038.0,48000.0,,,False,False
863368,a1t,1,,Fournitures,,187200.0,3740.0,,,False,True
863394,q0x,1,,Services,,17000.0,30000.0,,,False,False
863398,a1t,1,,Services,,0.0,219200.0,,,False,False
863402,d2q,1,,Fournitures,,570000.0,10000.0,,,False,True
863403,i1t,1,"Lot 01 : Travaux d’électrification HTA/BT et extensions du réseau basse tension pour électrification des foyers sis aux douars DRIHMIYINE, BAABCHA ZIOUAT, OLED ASSEM 2-OLED ASSEM1 - ZOUAYED ET DHAR LAHRECH",Travaux,"Travaux d’électrification HTA/BT et extensions du réseau basse tension pour électrification des foyers sis aux douars rattaches a la commune territoriale Beni Malek repartis sur trois lots Lot 01 : Travaux d’électrification HTA/BT et extensions du réseau basse tension pour électrification des foyers sis aux douars DRIHMIYINE, BAABCHA ZIOUAT, OLED ASSEM 2-OLED ASSEM1 - ZOUAYED ET DHAR LAHRECH Lot 02 : Travaux d’électrification HTA/BT et extensions du réseau basse tension pour électrification des foyers sis aux douars RGHAGHYA , LALAOUIYENE ,OULED KACEM, COOP MAMOUNIA ET AZIB DIDWA, OULED MESSAOUD 1 ET OULED MESSAOUD 2 Lot 03 : Travaux d’électrification HTA/BT et extensions du réseau basse tension pour électrification des foyers sis aux douars BOURK, LAAREB (OLED HCINE), OULED RIAHI , JBEL DEL LAAREB, OLED BENSBAA SAKHRA OULED AISSA , SIAKA (OULED ZYAR), SERBATA (OULED ZYAR), OULED MOUMEN (OULED ZIAR), JEAARNA , OULED MAJDOUB, LAAYAFTA ET OULED EL MEKKI",1313362.09,26000.0,,,False,False
863403,i1t,2,"Lot 02 : Travaux d’électrification HTA/BT et extensions du réseau basse tension pour électrification des foyers sis aux douars RGHAGHYA , LALAOUIYENE ,OULED KACEM, COOP MAMOUNIA ET AZIB DIDWA, OULED MESSAOUD 1 ET OULED MESSAOUD 2",Travaux,"Travaux d’électrification HTA/BT et extensions du réseau basse tension pour électrification des foyers sis aux douars rattaches a la commune territoriale Beni Malek repartis sur trois lots Lot 01 : Travaux d’électrification HTA/BT et extensions du réseau basse tension pour électrification des foyers sis aux douars DRIHMIYINE, BAABCHA ZIOUAT, OLED ASSEM 2-OLED ASSEM1 - ZOUAYED ET DHAR LAHRECH Lot 02 : Travaux d’électrification HTA/BT et extensions du réseau basse tension pour électrification des foyers sis aux douars RGHAGHYA , LALAOUIYENE ,OULED KACEM, COOP MAMOUNIA ET AZIB DIDWA, OULED MESSAOUD 1 ET OULED MESSAOUD 2 Lot 03 : Travaux d’électrification HTA/BT et extensions du réseau basse tension pour électrification des foyers sis aux douars BOURK, LAAREB (OLED HCINE), OULED RIAHI , JBEL DEL LAAREB, OLED BENSBAA SAKHRA OULED AISSA , SIAKA (OULED ZYAR), SERBATA (OULED ZYAR), OULED MOUMEN (OULED ZIAR), JEAARNA , OULED MAJDOUB, LAAYAFTA ET OULED EL MEKKI",1110269.92,22000.0,,,False,False
863403,i1t,3,"Lot 03 : Travaux d’électrification HTA/BT et extensions du réseau basse tension pour électrification des foyers sis aux douars BOURK, LAAREB (OLED HCINE), OULED RIAHI , JBEL DEL LAAREB, OLED BENSBAA SAKHRA OULED AISSA , SIAKA (OULED ZYAR), SERBATA (OULED ZYAR), OULED MOUMEN (OULED ZIAR), JEAARNA , OULED MAJDOUB, LAAYAFTA ET OULED EL MEKKI",Travaux,"Travaux d’électrification HTA/BT et extensions du réseau basse tension pour électrification des foyers sis aux douars rattaches a la commune territoriale Beni Malek repartis sur trois lots Lot 01 : Travaux d’électrification HTA/BT et extensions du réseau basse tension pour électrification des foyers sis aux douars DRIHMIYINE, BAABCHA ZIOUAT, OLED ASSEM 2-OLED ASSEM1 - ZOUAYED ET DHAR LAHRECH Lot 02 : Travaux d’électrification HTA/BT et extensions du réseau basse tension pour électrification des foyers sis aux douars RGHAGHYA , LALAOUIYENE ,OULED KACEM, COOP MAMOUNIA ET AZIB DIDWA, OULED MESSAOUD 1 ET OULED MESSAOUD 2 Lot 03 : Travaux d’électrification HTA/BT et extensions du réseau basse tension pour électrification des foyers sis aux douars BOURK, LAAREB (OLED HCINE), OULED RIAHI , JBEL DEL LAAREB, OLED BENSBAA SAKHRA OULED AISSA , SIAKA (OULED ZYAR), SERBATA (OULED ZYAR), OULED MOUMEN (OULED ZIAR), JEAARNA , OULED MAJDOUB, LAAYAFTA ET OULED EL MEKKI",558138.3,11000.0,,,False,False
863408,q0x,1,,Services,,2000.0,10000.0,,,False,False
863419,d2q,1,,Fournitures,,2685360.0,45000.0,,,False,True
863423,q0x,1,,Services,,100.0,1000.0,,,False,False
863435,q0x,1,,Services,,48000.0,96000.0,,,False,False
863440,d2q,1,,Services,,120000.0,2000.0,,,False,True
